experiment,structure,K,rho,d,method,claims_target,basis,reps,seed,latent_hits,latent_coverage,latent_mcse,observed_coverage,mean_radius
exp01,noise_equi_latent_ar1,250,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,40280807935927584,3531,0.88275,0.00508680739,0.6875,3.01322078
exp01,noise_equi_latent_ar1,250,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,40280807935927584,3619,0.90475,0.00464159018,0.714,3.06538055
exp01,noise_equi_latent_ar1,250,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,10163915703505849112,4000,1,0,0.89175,4.67291853
exp01,noise_equi_latent_ar1,250,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,10163915703505849112,4000,1,0,1,9.51757706
exp01,noise_equi_latent_ar1,250,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,10163915703505849112,3186,0.7965,0.00636568437,0.257,2.80375112
exp01,noise_equi_latent_ar1,250,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,10163915703505849112,3612,0.903,0.00467950318,0.38975,3.06448271
exp01,latent_more_correlated,30,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,9437497690634749912,3776,0.944,0.00363538169,0.899,2.64771605
exp01,latent_more_correlated,30,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,9437497690634749912,3998,0.9995,0.000353464991,0.99825,4.23064277
exp01,latent_more_correlated,30,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,9437497690634749912,3721,0.93025,0.00402755936,0.877,2.53393481
exp01,latent_more_correlated,30,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,9437497690634749912,3589,0.89725,0.00480084465,0.82425,2.35725449
exp01,latent_more_correlated,30,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,14740014469087288145,3893,0.97325,0.00255119764,0.909,2.88714348
exp01,latent_more_correlated,30,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,14740014469087288145,4000,1,0,0.999,4.9186175
exp01,latent_more_correlated,30,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,14740014469087288145,3806,0.9515,0.00339660676,0.84925,2.64611071
exp01,latent_more_correlated,30,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,14740014469087288145,3635,0.90875,0.00455311535,0.74325,2.35638765
exp01,latent_more_correlated,30,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,15754948616108980258,3957,0.98925,0.00163052426,0.90625,3.25428101
exp01,latent_more_correlated,30,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,15754948616108980258,4000,1,0,1,5.8606335
exp01,latent_more_correlated,30,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,15754948616108980258,3862,0.9655,0.00288572998,0.792,2.77969704
exp01,latent_more_correlated,30,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,15754948616108980258,3627,0.90675,0.00459767434,0.59925,2.36061681
exp01,latent_more_correlated,30,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,14190828604537258896,4000,1,0,0.897,5.04911771
exp01,latent_more_correlated,30,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,14190828604537258896,4000,1,0,1,10.1948412
exp01,latent_more_correlated,30,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,14190828604537258896,3926,0.9815,0.00213059557,0.136,3.02947062
exp01,latent_more_correlated,30,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,14190828604537258896,3597,0.89925,0.00475918684,0.011,2.35952726
exp01,latent_more_correlated,100,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,12393335570801772203,3798,0.9495,0.0034622879,0.8955,2.59505062
exp01,latent_more_correlated,100,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,12393335570801772203,3997,0.99925,0.000432850292,0.99725,3.90992319
exp01,latent_more_correlated,100,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,12393335570801772203,3734,0.9335,0.00393947173,0.87,2.48353259
exp01,latent_more_correlated,100,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,12393335570801772203,3592,0.898,0.00478528996,0.82025,2.30873562
exp01,latent_more_correlated,100,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,6710158979012648068,3887,0.97175,0.00261972983,0.902,2.8344926
exp01,latent_more_correlated,100,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6710158979012648068,4000,1,0,0.9995,4.59219181
exp01,latent_more_correlated,100,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6710158979012648068,3797,0.94925,0.00347039038,0.84575,2.59785538
exp01,latent_more_correlated,100,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6710158979012648068,3613,0.90325,0.00467411589,0.74025,2.30223494
exp01,latent_more_correlated,100,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,3487655766498197527,3958,0.9895,0.00161165676,0.9045,3.19742306
exp01,latent_more_correlated,100,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3487655766498197527,4000,1,0,1,5.53030108
exp01,latent_more_correlated,100,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3487655766498197527,3863,0.96575,0.00287562765,0.7795,2.7311309
exp01,latent_more_correlated,100,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3487655766498197527,3607,0.90175,0.00470629731,0.577,2.30737757
exp01,latent_more_correlated,100,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,5107881874082628084,4000,1,0,0.90725,4.98872748
exp01,latent_more_correlated,100,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5107881874082628084,4000,1,0,1,9.77098347
exp01,latent_more_correlated,100,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5107881874082628084,3930,0.9825,0.00207326735,0.12475,2.99323649
exp01,latent_more_correlated,100,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5107881874082628084,3598,0.8995,0.00475393916,0.0085,2.3074863
exp01,latent_more_correlated,250,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,16052484232080792562,3791,0.94775,0.0035185202,0.8995,2.57959692
exp01,latent_more_correlated,250,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16052484232080792562,3994,0.9985,0.000611912984,0.99575,3.90196006
exp01,latent_more_correlated,250,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16052484232080792562,3734,0.9335,0.00393947173,0.872,2.46874299
exp01,latent_more_correlated,250,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16052484232080792562,3594,0.8985,0.00477487565,0.828,2.29504769
exp01,latent_more_correlated,250,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,3311748773945064929,3898,0.9745,0.00249247618,0.90375,2.82290341
exp01,latent_more_correlated,250,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3311748773945064929,4000,1,0,0.99975,4.59168299
exp01,latent_more_correlated,250,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3311748773945064929,3807,0.95175,0.00338828635,0.8515,2.58723371
exp01,latent_more_correlated,250,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3311748773945064929,3619,0.90475,0.00464159018,0.74525,2.29599268
exp01,latent_more_correlated,250,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,15296417503807610600,3949,0.98725,0.00177393894,0.9,3.18249317
exp01,latent_more_correlated,250,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,15296417503807610600,4000,1,0,1,5.52421241
exp01,latent_more_correlated,250,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,15296417503807610600,3846,0.9615,0.0030421107,0.76775,2.71837829
exp01,latent_more_correlated,250,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,15296417503807610600,3610,0.9025,0.00469024919,0.553,2.29479442
exp01,latent_more_correlated,250,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,217689459579465630,4000,1,0,0.90275,4.96704636
exp01,latent_more_correlated,250,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,217689459579465630,4000,1,0,1,9.76146671
exp01,latent_more_correlated,250,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,217689459579465630,3931,0.98275,0.00205866689,0.1175,2.98022782
exp01,latent_more_correlated,250,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,217689459579465630,3625,0.90625,0.00460871288,0.00525,2.29406435
